PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=1494 ttl=64 time=1135 ms
64 bytes from 10.0.0.2: icmp_seq=1495 ttl=64 time=1141 ms
64 bytes from 10.0.0.2: icmp_seq=1496 ttl=64 time=1140 ms
64 bytes from 10.0.0.2: icmp_seq=1497 ttl=64 time=1168 ms
64 bytes from 10.0.0.2: icmp_seq=1498 ttl=64 time=1157 ms
64 bytes from 10.0.0.2: icmp_seq=1499 ttl=64 time=1154 ms
64 bytes from 10.0.0.2: icmp_seq=1500 ttl=64 time=1157 ms
64 bytes from 10.0.0.2: icmp_seq=1501 ttl=64 time=1158 ms
64 bytes from 10.0.0.2: icmp_seq=1502 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1503 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1504 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1505 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1506 ttl=64 time=1139 ms
64 bytes from 10.0.0.2: icmp_seq=1507 ttl=64 time=1184 ms
64 bytes from 10.0.0.2: icmp_seq=1508 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1509 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1510 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1511 ttl=64 time=1183 ms
64 bytes from 10.0.0.2: icmp_seq=1512 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1513 ttl=64 time=1176 ms
64 bytes from 10.0.0.2: icmp_seq=1514 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1515 ttl=64 time=1168 ms
64 bytes from 10.0.0.2: icmp_seq=1516 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1517 ttl=64 time=1175 ms
64 bytes from 10.0.0.2: icmp_seq=1518 ttl=64 time=1172 ms
64 bytes from 10.0.0.2: icmp_seq=1519 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1520 ttl=64 time=1181 ms
64 bytes from 10.0.0.2: icmp_seq=1521 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1522 ttl=64 time=1175 ms
64 bytes from 10.0.0.2: icmp_seq=1523 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1524 ttl=64 time=1168 ms
64 bytes from 10.0.0.2: icmp_seq=1525 ttl=64 time=1185 ms
64 bytes from 10.0.0.2: icmp_seq=1526 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1527 ttl=64 time=1174 ms
64 bytes from 10.0.0.2: icmp_seq=1528 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1529 ttl=64 time=1183 ms
64 bytes from 10.0.0.2: icmp_seq=1530 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1531 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1532 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1533 ttl=64 time=1183 ms
64 bytes from 10.0.0.2: icmp_seq=1534 ttl=64 time=1182 ms
64 bytes from 10.0.0.2: icmp_seq=1535 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1536 ttl=64 time=1174 ms
64 bytes from 10.0.0.2: icmp_seq=1537 ttl=64 time=1168 ms
64 bytes from 10.0.0.2: icmp_seq=1538 ttl=64 time=1181 ms
64 bytes from 10.0.0.2: icmp_seq=1539 ttl=64 time=1177 ms
64 bytes from 10.0.0.2: icmp_seq=1540 ttl=64 time=1175 ms
64 bytes from 10.0.0.2: icmp_seq=1541 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1542 ttl=64 time=1169 ms
64 bytes from 10.0.0.2: icmp_seq=1543 ttl=64 time=1187 ms
64 bytes from 10.0.0.2: icmp_seq=1544 ttl=64 time=1179 ms
64 bytes from 10.0.0.2: icmp_seq=1545 ttl=64 time=1175 ms
64 bytes from 10.0.0.2: icmp_seq=1546 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1547 ttl=64 time=1183 ms
64 bytes from 10.0.0.2: icmp_seq=1548 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1549 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1550 ttl=64 time=1174 ms
64 bytes from 10.0.0.2: icmp_seq=1551 ttl=64 time=1171 ms
64 bytes from 10.0.0.2: icmp_seq=1552 ttl=64 time=1169 ms
64 bytes from 10.0.0.2: icmp_seq=1553 ttl=64 time=1180 ms
64 bytes from 10.0.0.2: icmp_seq=1554 ttl=64 time=1210 ms
64 bytes from 10.0.0.2: icmp_seq=1555 ttl=64 time=1207 ms
64 bytes from 10.0.0.2: icmp_seq=1556 ttl=64 time=1201 ms
64 bytes from 10.0.0.2: icmp_seq=1557 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1558 ttl=64 time=1201 ms
64 bytes from 10.0.0.2: icmp_seq=1559 ttl=64 time=1215 ms
64 bytes from 10.0.0.2: icmp_seq=1560 ttl=64 time=1211 ms
64 bytes from 10.0.0.2: icmp_seq=1561 ttl=64 time=1209 ms
64 bytes from 10.0.0.2: icmp_seq=1562 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1563 ttl=64 time=1201 ms
64 bytes from 10.0.0.2: icmp_seq=1564 ttl=64 time=1214 ms
64 bytes from 10.0.0.2: icmp_seq=1565 ttl=64 time=1213 ms
64 bytes from 10.0.0.2: icmp_seq=1566 ttl=64 time=1205 ms
64 bytes from 10.0.0.2: icmp_seq=1567 ttl=64 time=1202 ms
64 bytes from 10.0.0.2: icmp_seq=1568 ttl=64 time=1218 ms
64 bytes from 10.0.0.2: icmp_seq=1569 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1570 ttl=64 time=1204 ms
64 bytes from 10.0.0.2: icmp_seq=1571 ttl=64 time=1216 ms
64 bytes from 10.0.0.2: icmp_seq=1572 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1573 ttl=64 time=1203 ms
64 bytes from 10.0.0.2: icmp_seq=1574 ttl=64 time=1199 ms
64 bytes from 10.0.0.2: icmp_seq=1575 ttl=64 time=1208 ms
64 bytes from 10.0.0.2: icmp_seq=1576 ttl=64 time=1204 ms
64 bytes from 10.0.0.2: icmp_seq=1577 ttl=64 time=1202 ms
64 bytes from 10.0.0.2: icmp_seq=1578 ttl=64 time=1214 ms
64 bytes from 10.0.0.2: icmp_seq=1579 ttl=64 time=1213 ms
64 bytes from 10.0.0.2: icmp_seq=1580 ttl=64 time=1204 ms
64 bytes from 10.0.0.2: icmp_seq=1581 ttl=64 time=1217 ms
64 bytes from 10.0.0.2: icmp_seq=1582 ttl=64 time=1214 ms
64 bytes from 10.0.0.2: icmp_seq=1583 ttl=64 time=1205 ms
64 bytes from 10.0.0.2: icmp_seq=1584 ttl=64 time=1202 ms
64 bytes from 10.0.0.2: icmp_seq=1585 ttl=64 time=1213 ms
64 bytes from 10.0.0.2: icmp_seq=1586 ttl=64 time=1210 ms
64 bytes from 10.0.0.2: icmp_seq=1587 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1588 ttl=64 time=1205 ms
64 bytes from 10.0.0.2: icmp_seq=1589 ttl=64 time=1215 ms
64 bytes from 10.0.0.2: icmp_seq=1590 ttl=64 time=1219 ms
64 bytes from 10.0.0.2: icmp_seq=1591 ttl=64 time=1212 ms
64 bytes from 10.0.0.2: icmp_seq=1592 ttl=64 time=1226 ms
64 bytes from 10.0.0.2: icmp_seq=1593 ttl=64 time=1218 ms
64 bytes from 10.0.0.2: icmp_seq=1594 ttl=64 time=1221 ms
64 bytes from 10.0.0.2: icmp_seq=1595 ttl=64 time=1231 ms
64 bytes from 10.0.0.2: icmp_seq=1596 ttl=64 time=1221 ms
64 bytes from 10.0.0.2: icmp_seq=1597 ttl=64 time=1217 ms
64 bytes from 10.0.0.2: icmp_seq=1598 ttl=64 time=1231 ms
64 bytes from 10.0.0.2: icmp_seq=1599 ttl=64 time=1227 ms
64 bytes from 10.0.0.2: icmp_seq=1600 ttl=64 time=1223 ms
64 bytes from 10.0.0.2: icmp_seq=1601 ttl=64 time=1221 ms
64 bytes from 10.0.0.2: icmp_seq=1602 ttl=64 time=1228 ms
64 bytes from 10.0.0.2: icmp_seq=1603 ttl=64 time=1223 ms
64 bytes from 10.0.0.2: icmp_seq=1604 ttl=64 time=1229 ms
64 bytes from 10.0.0.2: icmp_seq=1605 ttl=64 time=1226 ms
64 bytes from 10.0.0.2: icmp_seq=1606 ttl=64 time=1220 ms
64 bytes from 10.0.0.2: icmp_seq=1607 ttl=64 time=1234 ms
64 bytes from 10.0.0.2: icmp_seq=1608 ttl=64 time=1231 ms
64 bytes from 10.0.0.2: icmp_seq=1609 ttl=64 time=1227 ms
64 bytes from 10.0.0.2: icmp_seq=1610 ttl=64 time=1241 ms
64 bytes from 10.0.0.2: icmp_seq=1611 ttl=64 time=1230 ms
64 bytes from 10.0.0.2: icmp_seq=1612 ttl=64 time=1241 ms
64 bytes from 10.0.0.2: icmp_seq=1613 ttl=64 time=1254 ms
64 bytes from 10.0.0.2: icmp_seq=1614 ttl=64 time=1242 ms
64 bytes from 10.0.0.2: icmp_seq=1615 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1616 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1617 ttl=64 time=1251 ms
64 bytes from 10.0.0.2: icmp_seq=1618 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1619 ttl=64 time=1251 ms
64 bytes from 10.0.0.2: icmp_seq=1620 ttl=64 time=1255 ms
64 bytes from 10.0.0.2: icmp_seq=1621 ttl=64 time=1252 ms
64 bytes from 10.0.0.2: icmp_seq=1622 ttl=64 time=1232 ms
64 bytes from 10.0.0.2: icmp_seq=1623 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1624 ttl=64 time=1235 ms
64 bytes from 10.0.0.2: icmp_seq=1625 ttl=64 time=1238 ms
64 bytes from 10.0.0.2: icmp_seq=1626 ttl=64 time=1243 ms
64 bytes from 10.0.0.2: icmp_seq=1627 ttl=64 time=1248 ms
64 bytes from 10.0.0.2: icmp_seq=1628 ttl=64 time=1264 ms
64 bytes from 10.0.0.2: icmp_seq=1629 ttl=64 time=1238 ms
64 bytes from 10.0.0.2: icmp_seq=1630 ttl=64 time=1251 ms
64 bytes from 10.0.0.2: icmp_seq=1631 ttl=64 time=1262 ms
64 bytes from 10.0.0.2: icmp_seq=1632 ttl=64 time=1247 ms
64 bytes from 10.0.0.2: icmp_seq=1633 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1634 ttl=64 time=1253 ms
64 bytes from 10.0.0.2: icmp_seq=1635 ttl=64 time=1259 ms
64 bytes from 10.0.0.2: icmp_seq=1636 ttl=64 time=1193 ms
64 bytes from 10.0.0.2: icmp_seq=1637 ttl=64 time=1168 ms
64 bytes from 10.0.0.2: icmp_seq=1638 ttl=64 time=1159 ms
64 bytes from 10.0.0.2: icmp_seq=1639 ttl=64 time=1173 ms
64 bytes from 10.0.0.2: icmp_seq=1640 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1641 ttl=64 time=1173 ms
64 bytes from 10.0.0.2: icmp_seq=1642 ttl=64 time=1162 ms
64 bytes from 10.0.0.2: icmp_seq=1643 ttl=64 time=1164 ms
64 bytes from 10.0.0.2: icmp_seq=1644 ttl=64 time=1161 ms
64 bytes from 10.0.0.2: icmp_seq=1645 ttl=64 time=1178 ms
64 bytes from 10.0.0.2: icmp_seq=1646 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1647 ttl=64 time=1170 ms
64 bytes from 10.0.0.2: icmp_seq=1648 ttl=64 time=1148 ms
64 bytes from 10.0.0.2: icmp_seq=1649 ttl=64 time=1162 ms
64 bytes from 10.0.0.2: icmp_seq=1650 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1651 ttl=64 time=1165 ms
64 bytes from 10.0.0.2: icmp_seq=1652 ttl=64 time=1169 ms
64 bytes from 10.0.0.2: icmp_seq=1653 ttl=64 time=1166 ms
64 bytes from 10.0.0.2: icmp_seq=1654 ttl=64 time=1160 ms
64 bytes from 10.0.0.2: icmp_seq=1655 ttl=64 time=1159 ms
64 bytes from 10.0.0.2: icmp_seq=1656 ttl=64 time=1158 ms
64 bytes from 10.0.0.2: icmp_seq=1657 ttl=64 time=1165 ms
64 bytes from 10.0.0.2: icmp_seq=1658 ttl=64 time=1166 ms
64 bytes from 10.0.0.2: icmp_seq=1659 ttl=64 time=1161 ms
64 bytes from 10.0.0.2: icmp_seq=1660 ttl=64 time=1229 ms
64 bytes from 10.0.0.2: icmp_seq=1661 ttl=64 time=1227 ms
64 bytes from 10.0.0.2: icmp_seq=1662 ttl=64 time=1240 ms
64 bytes from 10.0.0.2: icmp_seq=1663 ttl=64 time=1236 ms
64 bytes from 10.0.0.2: icmp_seq=1664 ttl=64 time=1233 ms
64 bytes from 10.0.0.2: icmp_seq=1665 ttl=64 time=1230 ms
64 bytes from 10.0.0.2: icmp_seq=1666 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1667 ttl=64 time=1221 ms
64 bytes from 10.0.0.2: icmp_seq=1668 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1669 ttl=64 time=1237 ms
64 bytes from 10.0.0.2: icmp_seq=1670 ttl=64 time=1230 ms
64 bytes from 10.0.0.2: icmp_seq=1671 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1672 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1673 ttl=64 time=1242 ms
64 bytes from 10.0.0.2: icmp_seq=1674 ttl=64 time=1237 ms
64 bytes from 10.0.0.2: icmp_seq=1675 ttl=64 time=1234 ms
64 bytes from 10.0.0.2: icmp_seq=1676 ttl=64 time=1230 ms
64 bytes from 10.0.0.2: icmp_seq=1677 ttl=64 time=1261 ms
64 bytes from 10.0.0.2: icmp_seq=1678 ttl=64 time=1240 ms
64 bytes from 10.0.0.2: icmp_seq=1679 ttl=64 time=1236 ms
64 bytes from 10.0.0.2: icmp_seq=1680 ttl=64 time=1248 ms
64 bytes from 10.0.0.2: icmp_seq=1681 ttl=64 time=1244 ms
64 bytes from 10.0.0.2: icmp_seq=1682 ttl=64 time=1242 ms
64 bytes from 10.0.0.2: icmp_seq=1683 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1684 ttl=64 time=1234 ms
64 bytes from 10.0.0.2: icmp_seq=1685 ttl=64 time=1246 ms
64 bytes from 10.0.0.2: icmp_seq=1686 ttl=64 time=1249 ms
64 bytes from 10.0.0.2: icmp_seq=1687 ttl=64 time=1250 ms
64 bytes from 10.0.0.2: icmp_seq=1688 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1689 ttl=64 time=1253 ms
64 bytes from 10.0.0.2: icmp_seq=1690 ttl=64 time=1249 ms
64 bytes from 10.0.0.2: icmp_seq=1691 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1692 ttl=64 time=1243 ms
64 bytes from 10.0.0.2: icmp_seq=1693 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1694 ttl=64 time=1251 ms
64 bytes from 10.0.0.2: icmp_seq=1695 ttl=64 time=1248 ms
64 bytes from 10.0.0.2: icmp_seq=1696 ttl=64 time=1243 ms
64 bytes from 10.0.0.2: icmp_seq=1697 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1698 ttl=64 time=1269 ms
64 bytes from 10.0.0.2: icmp_seq=1699 ttl=64 time=1259 ms
64 bytes from 10.0.0.2: icmp_seq=1700 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1701 ttl=64 time=1252 ms
64 bytes from 10.0.0.2: icmp_seq=1702 ttl=64 time=1264 ms
64 bytes from 10.0.0.2: icmp_seq=1703 ttl=64 time=1263 ms
64 bytes from 10.0.0.2: icmp_seq=1704 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1705 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1706 ttl=64 time=1255 ms
64 bytes from 10.0.0.2: icmp_seq=1707 ttl=64 time=1275 ms
64 bytes from 10.0.0.2: icmp_seq=1708 ttl=64 time=1261 ms
64 bytes from 10.0.0.2: icmp_seq=1709 ttl=64 time=1262 ms
64 bytes from 10.0.0.2: icmp_seq=1710 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1711 ttl=64 time=1253 ms
64 bytes from 10.0.0.2: icmp_seq=1712 ttl=64 time=1264 ms
64 bytes from 10.0.0.2: icmp_seq=1713 ttl=64 time=1267 ms
64 bytes from 10.0.0.2: icmp_seq=1714 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1715 ttl=64 time=1254 ms
64 bytes from 10.0.0.2: icmp_seq=1716 ttl=64 time=1265 ms
64 bytes from 10.0.0.2: icmp_seq=1717 ttl=64 time=1267 ms
64 bytes from 10.0.0.2: icmp_seq=1718 ttl=64 time=1262 ms
64 bytes from 10.0.0.2: icmp_seq=1719 ttl=64 time=1261 ms
64 bytes from 10.0.0.2: icmp_seq=1720 ttl=64 time=1270 ms
64 bytes from 10.0.0.2: icmp_seq=1721 ttl=64 time=1266 ms
64 bytes from 10.0.0.2: icmp_seq=1722 ttl=64 time=1278 ms
64 bytes from 10.0.0.2: icmp_seq=1723 ttl=64 time=1275 ms
64 bytes from 10.0.0.2: icmp_seq=1724 ttl=64 time=1273 ms
64 bytes from 10.0.0.2: icmp_seq=1725 ttl=64 time=1270 ms
64 bytes from 10.0.0.2: icmp_seq=1726 ttl=64 time=1360 ms
64 bytes from 10.0.0.2: icmp_seq=1727 ttl=64 time=1326 ms
64 bytes from 10.0.0.2: icmp_seq=1728 ttl=64 time=1346 ms
64 bytes from 10.0.0.2: icmp_seq=1729 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1730 ttl=64 time=1333 ms
64 bytes from 10.0.0.2: icmp_seq=1731 ttl=64 time=1347 ms
64 bytes from 10.0.0.2: icmp_seq=1732 ttl=64 time=1342 ms
64 bytes from 10.0.0.2: icmp_seq=1733 ttl=64 time=1339 ms
64 bytes from 10.0.0.2: icmp_seq=1734 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1735 ttl=64 time=1331 ms
64 bytes from 10.0.0.2: icmp_seq=1736 ttl=64 time=1344 ms
64 bytes from 10.0.0.2: icmp_seq=1737 ttl=64 time=1342 ms
64 bytes from 10.0.0.2: icmp_seq=1738 ttl=64 time=1294 ms
64 bytes from 10.0.0.2: icmp_seq=1739 ttl=64 time=1284 ms
64 bytes from 10.0.0.2: icmp_seq=1740 ttl=64 time=1278 ms
64 bytes from 10.0.0.2: icmp_seq=1741 ttl=64 time=1275 ms
64 bytes from 10.0.0.2: icmp_seq=1742 ttl=64 time=1265 ms
64 bytes from 10.0.0.2: icmp_seq=1743 ttl=64 time=1280 ms
64 bytes from 10.0.0.2: icmp_seq=1744 ttl=64 time=1277 ms
64 bytes from 10.0.0.2: icmp_seq=1745 ttl=64 time=1274 ms
64 bytes from 10.0.0.2: icmp_seq=1746 ttl=64 time=1269 ms
64 bytes from 10.0.0.2: icmp_seq=1747 ttl=64 time=1267 ms
64 bytes from 10.0.0.2: icmp_seq=1748 ttl=64 time=1295 ms
64 bytes from 10.0.0.2: icmp_seq=1749 ttl=64 time=1295 ms
64 bytes from 10.0.0.2: icmp_seq=1750 ttl=64 time=1288 ms
64 bytes from 10.0.0.2: icmp_seq=1751 ttl=64 time=1284 ms
64 bytes from 10.0.0.2: icmp_seq=1752 ttl=64 time=1295 ms
64 bytes from 10.0.0.2: icmp_seq=1753 ttl=64 time=1293 ms
64 bytes from 10.0.0.2: icmp_seq=1754 ttl=64 time=1288 ms
64 bytes from 10.0.0.2: icmp_seq=1755 ttl=64 time=1285 ms
64 bytes from 10.0.0.2: icmp_seq=1756 ttl=64 time=1301 ms
64 bytes from 10.0.0.2: icmp_seq=1757 ttl=64 time=1277 ms
64 bytes from 10.0.0.2: icmp_seq=1758 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1759 ttl=64 time=1286 ms
64 bytes from 10.0.0.2: icmp_seq=1760 ttl=64 time=1283 ms
64 bytes from 10.0.0.2: icmp_seq=1761 ttl=64 time=1297 ms
64 bytes from 10.0.0.2: icmp_seq=1762 ttl=64 time=1293 ms
64 bytes from 10.0.0.2: icmp_seq=1763 ttl=64 time=1289 ms
64 bytes from 10.0.0.2: icmp_seq=1764 ttl=64 time=1300 ms
64 bytes from 10.0.0.2: icmp_seq=1765 ttl=64 time=1293 ms
64 bytes from 10.0.0.2: icmp_seq=1766 ttl=64 time=1287 ms
64 bytes from 10.0.0.2: icmp_seq=1767 ttl=64 time=1285 ms
64 bytes from 10.0.0.2: icmp_seq=1768 ttl=64 time=1296 ms
64 bytes from 10.0.0.2: icmp_seq=1769 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1770 ttl=64 time=1289 ms
64 bytes from 10.0.0.2: icmp_seq=1771 ttl=64 time=1301 ms
64 bytes from 10.0.0.2: icmp_seq=1772 ttl=64 time=1312 ms
64 bytes from 10.0.0.2: icmp_seq=1773 ttl=64 time=1317 ms
64 bytes from 10.0.0.2: icmp_seq=1774 ttl=64 time=1312 ms
64 bytes from 10.0.0.2: icmp_seq=1775 ttl=64 time=1303 ms
64 bytes from 10.0.0.2: icmp_seq=1776 ttl=64 time=1305 ms
64 bytes from 10.0.0.2: icmp_seq=1777 ttl=64 time=1299 ms
64 bytes from 10.0.0.2: icmp_seq=1778 ttl=64 time=1309 ms
64 bytes from 10.0.0.2: icmp_seq=1779 ttl=64 time=1306 ms
64 bytes from 10.0.0.2: icmp_seq=1780 ttl=64 time=1302 ms
64 bytes from 10.0.0.2: icmp_seq=1781 ttl=64 time=1298 ms
64 bytes from 10.0.0.2: icmp_seq=1782 ttl=64 time=1310 ms
64 bytes from 10.0.0.2: icmp_seq=1783 ttl=64 time=1309 ms
64 bytes from 10.0.0.2: icmp_seq=1784 ttl=64 time=1285 ms
64 bytes from 10.0.0.2: icmp_seq=1785 ttl=64 time=1285 ms
64 bytes from 10.0.0.2: icmp_seq=1786 ttl=64 time=1279 ms
64 bytes from 10.0.0.2: icmp_seq=1787 ttl=64 time=1293 ms
64 bytes from 10.0.0.2: icmp_seq=1788 ttl=64 time=1286 ms
64 bytes from 10.0.0.2: icmp_seq=1789 ttl=64 time=1276 ms
64 bytes from 10.0.0.2: icmp_seq=1790 ttl=64 time=1289 ms
64 bytes from 10.0.0.2: icmp_seq=1791 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1792 ttl=64 time=1283 ms
64 bytes from 10.0.0.2: icmp_seq=1793 ttl=64 time=1300 ms
64 bytes from 10.0.0.2: icmp_seq=1794 ttl=64 time=1293 ms
64 bytes from 10.0.0.2: icmp_seq=1795 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1796 ttl=64 time=1190 ms
64 bytes from 10.0.0.2: icmp_seq=1797 ttl=64 time=1206 ms
64 bytes from 10.0.0.2: icmp_seq=1798 ttl=64 time=1198 ms
64 bytes from 10.0.0.2: icmp_seq=1799 ttl=64 time=1193 ms
64 bytes from 10.0.0.2: icmp_seq=1800 ttl=64 time=1205 ms
64 bytes from 10.0.0.2: icmp_seq=1801 ttl=64 time=1214 ms
64 bytes from 10.0.0.2: icmp_seq=1802 ttl=64 time=1211 ms
64 bytes from 10.0.0.2: icmp_seq=1803 ttl=64 time=1208 ms
64 bytes from 10.0.0.2: icmp_seq=1804 ttl=64 time=1203 ms
64 bytes from 10.0.0.2: icmp_seq=1805 ttl=64 time=1217 ms
64 bytes from 10.0.0.2: icmp_seq=1806 ttl=64 time=1213 ms
64 bytes from 10.0.0.2: icmp_seq=1807 ttl=64 time=1208 ms
64 bytes from 10.0.0.2: icmp_seq=1808 ttl=64 time=1278 ms
64 bytes from 10.0.0.2: icmp_seq=1809 ttl=64 time=1280 ms
64 bytes from 10.0.0.2: icmp_seq=1810 ttl=64 time=1289 ms
64 bytes from 10.0.0.2: icmp_seq=1811 ttl=64 time=1276 ms
64 bytes from 10.0.0.2: icmp_seq=1812 ttl=64 time=1294 ms
64 bytes from 10.0.0.2: icmp_seq=1813 ttl=64 time=1281 ms
64 bytes from 10.0.0.2: icmp_seq=1814 ttl=64 time=1276 ms
64 bytes from 10.0.0.2: icmp_seq=1815 ttl=64 time=1275 ms
64 bytes from 10.0.0.2: icmp_seq=1816 ttl=64 time=1291 ms
64 bytes from 10.0.0.2: icmp_seq=1817 ttl=64 time=1281 ms
64 bytes from 10.0.0.2: icmp_seq=1818 ttl=64 time=1301 ms
64 bytes from 10.0.0.2: icmp_seq=1819 ttl=64 time=1309 ms
64 bytes from 10.0.0.2: icmp_seq=1820 ttl=64 time=1298 ms
64 bytes from 10.0.0.2: icmp_seq=1821 ttl=64 time=1308 ms
64 bytes from 10.0.0.2: icmp_seq=1822 ttl=64 time=1307 ms
64 bytes from 10.0.0.2: icmp_seq=1823 ttl=64 time=1312 ms
64 bytes from 10.0.0.2: icmp_seq=1824 ttl=64 time=1302 ms
64 bytes from 10.0.0.2: icmp_seq=1825 ttl=64 time=1314 ms
64 bytes from 10.0.0.2: icmp_seq=1826 ttl=64 time=1308 ms
64 bytes from 10.0.0.2: icmp_seq=1827 ttl=64 time=1309 ms
64 bytes from 10.0.0.2: icmp_seq=1828 ttl=64 time=1312 ms
64 bytes from 10.0.0.2: icmp_seq=1829 ttl=64 time=1310 ms
64 bytes from 10.0.0.2: icmp_seq=1830 ttl=64 time=1291 ms
64 bytes from 10.0.0.2: icmp_seq=1831 ttl=64 time=1287 ms
64 bytes from 10.0.0.2: icmp_seq=1832 ttl=64 time=1284 ms
64 bytes from 10.0.0.2: icmp_seq=1833 ttl=64 time=1281 ms
64 bytes from 10.0.0.2: icmp_seq=1834 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1835 ttl=64 time=1286 ms
64 bytes from 10.0.0.2: icmp_seq=1836 ttl=64 time=1290 ms
64 bytes from 10.0.0.2: icmp_seq=1837 ttl=64 time=1286 ms
64 bytes from 10.0.0.2: icmp_seq=1838 ttl=64 time=1282 ms
64 bytes from 10.0.0.2: icmp_seq=1839 ttl=64 time=1297 ms
64 bytes from 10.0.0.2: icmp_seq=1840 ttl=64 time=1291 ms
64 bytes from 10.0.0.2: icmp_seq=1841 ttl=64 time=1288 ms
64 bytes from 10.0.0.2: icmp_seq=1842 ttl=64 time=1286 ms
64 bytes from 10.0.0.2: icmp_seq=1843 ttl=64 time=1299 ms
64 bytes from 10.0.0.2: icmp_seq=1844 ttl=64 time=1296 ms
64 bytes from 10.0.0.2: icmp_seq=1845 ttl=64 time=1295 ms
64 bytes from 10.0.0.2: icmp_seq=1846 ttl=64 time=1294 ms
64 bytes from 10.0.0.2: icmp_seq=1847 ttl=64 time=1298 ms
64 bytes from 10.0.0.2: icmp_seq=1848 ttl=64 time=1291 ms
64 bytes from 10.0.0.2: icmp_seq=1849 ttl=64 time=1302 ms
64 bytes from 10.0.0.2: icmp_seq=1850 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1851 ttl=64 time=1311 ms
