PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=759 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=760 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=761 ttl=64 time=234 ms
64 bytes from 10.0.0.2: icmp_seq=762 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=763 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=764 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=765 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=766 ttl=64 time=234 ms
64 bytes from 10.0.0.2: icmp_seq=767 ttl=64 time=190 ms
64 bytes from 10.0.0.2: icmp_seq=768 ttl=64 time=162 ms
64 bytes from 10.0.0.2: icmp_seq=769 ttl=64 time=160 ms
64 bytes from 10.0.0.2: icmp_seq=770 ttl=64 time=149 ms
64 bytes from 10.0.0.2: icmp_seq=771 ttl=64 time=145 ms
64 bytes from 10.0.0.2: icmp_seq=772 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=773 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=774 ttl=64 time=184 ms
64 bytes from 10.0.0.2: icmp_seq=775 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=776 ttl=64 time=193 ms
64 bytes from 10.0.0.2: icmp_seq=777 ttl=64 time=190 ms
64 bytes from 10.0.0.2: icmp_seq=778 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=779 ttl=64 time=196 ms
64 bytes from 10.0.0.2: icmp_seq=780 ttl=64 time=224 ms
64 bytes from 10.0.0.2: icmp_seq=781 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=782 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=783 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=784 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=785 ttl=64 time=219 ms
64 bytes from 10.0.0.2: icmp_seq=786 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=787 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=788 ttl=64 time=222 ms
64 bytes from 10.0.0.2: icmp_seq=789 ttl=64 time=235 ms
64 bytes from 10.0.0.2: icmp_seq=790 ttl=64 time=232 ms
64 bytes from 10.0.0.2: icmp_seq=791 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=792 ttl=64 time=242 ms
64 bytes from 10.0.0.2: icmp_seq=793 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=794 ttl=64 time=251 ms
64 bytes from 10.0.0.2: icmp_seq=795 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=796 ttl=64 time=260 ms
64 bytes from 10.0.0.2: icmp_seq=797 ttl=64 time=277 ms
64 bytes from 10.0.0.2: icmp_seq=798 ttl=64 time=177 ms
64 bytes from 10.0.0.2: icmp_seq=799 ttl=64 time=171 ms
64 bytes from 10.0.0.2: icmp_seq=800 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=801 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=802 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=803 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=804 ttl=64 time=267 ms
64 bytes from 10.0.0.2: icmp_seq=805 ttl=64 time=263 ms
64 bytes from 10.0.0.2: icmp_seq=806 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=807 ttl=64 time=272 ms
64 bytes from 10.0.0.2: icmp_seq=808 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=809 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=810 ttl=64 time=264 ms
64 bytes from 10.0.0.2: icmp_seq=811 ttl=64 time=260 ms
64 bytes from 10.0.0.2: icmp_seq=812 ttl=64 time=289 ms
64 bytes from 10.0.0.2: icmp_seq=813 ttl=64 time=286 ms
64 bytes from 10.0.0.2: icmp_seq=814 ttl=64 time=281 ms
64 bytes from 10.0.0.2: icmp_seq=815 ttl=64 time=278 ms
64 bytes from 10.0.0.2: icmp_seq=816 ttl=64 time=291 ms
64 bytes from 10.0.0.2: icmp_seq=817 ttl=64 time=303 ms
64 bytes from 10.0.0.2: icmp_seq=818 ttl=64 time=299 ms
64 bytes from 10.0.0.2: icmp_seq=819 ttl=64 time=295 ms
64 bytes from 10.0.0.2: icmp_seq=820 ttl=64 time=290 ms
64 bytes from 10.0.0.2: icmp_seq=821 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=822 ttl=64 time=295 ms
64 bytes from 10.0.0.2: icmp_seq=823 ttl=64 time=322 ms
64 bytes from 10.0.0.2: icmp_seq=824 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=825 ttl=64 time=294 ms
64 bytes from 10.0.0.2: icmp_seq=826 ttl=64 time=296 ms
64 bytes from 10.0.0.2: icmp_seq=827 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=828 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=829 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=830 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=831 ttl=64 time=258 ms
64 bytes from 10.0.0.2: icmp_seq=832 ttl=64 time=275 ms
64 bytes from 10.0.0.2: icmp_seq=833 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=834 ttl=64 time=247 ms
64 bytes from 10.0.0.2: icmp_seq=835 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=836 ttl=64 time=172 ms
64 bytes from 10.0.0.2: icmp_seq=837 ttl=64 time=119 ms
64 bytes from 10.0.0.2: icmp_seq=838 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=839 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=840 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=841 ttl=64 time=221 ms
64 bytes from 10.0.0.2: icmp_seq=842 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=843 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=844 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=845 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=846 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=847 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=848 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=849 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=850 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=851 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=852 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=853 ttl=64 time=248 ms
64 bytes from 10.0.0.2: icmp_seq=854 ttl=64 time=262 ms
64 bytes from 10.0.0.2: icmp_seq=855 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=856 ttl=64 time=246 ms
64 bytes from 10.0.0.2: icmp_seq=857 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=858 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=859 ttl=64 time=264 ms
64 bytes from 10.0.0.2: icmp_seq=860 ttl=64 time=278 ms
64 bytes from 10.0.0.2: icmp_seq=861 ttl=64 time=289 ms
64 bytes from 10.0.0.2: icmp_seq=862 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=863 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=864 ttl=64 time=181 ms
64 bytes from 10.0.0.2: icmp_seq=865 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=866 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=867 ttl=64 time=172 ms
64 bytes from 10.0.0.2: icmp_seq=868 ttl=64 time=185 ms
64 bytes from 10.0.0.2: icmp_seq=869 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=870 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=871 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=872 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=873 ttl=64 time=185 ms
64 bytes from 10.0.0.2: icmp_seq=874 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=875 ttl=64 time=208 ms
64 bytes from 10.0.0.2: icmp_seq=876 ttl=64 time=205 ms
64 bytes from 10.0.0.2: icmp_seq=877 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=878 ttl=64 time=212 ms
64 bytes from 10.0.0.2: icmp_seq=879 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=880 ttl=64 time=208 ms
64 bytes from 10.0.0.2: icmp_seq=881 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=882 ttl=64 time=192 ms
64 bytes from 10.0.0.2: icmp_seq=883 ttl=64 time=198 ms
64 bytes from 10.0.0.2: icmp_seq=884 ttl=64 time=206 ms
64 bytes from 10.0.0.2: icmp_seq=885 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=886 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=887 ttl=64 time=215 ms
64 bytes from 10.0.0.2: icmp_seq=888 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=889 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=890 ttl=64 time=222 ms
64 bytes from 10.0.0.2: icmp_seq=891 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=892 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=893 ttl=64 time=240 ms
64 bytes from 10.0.0.2: icmp_seq=894 ttl=64 time=235 ms
64 bytes from 10.0.0.2: icmp_seq=895 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=896 ttl=64 time=242 ms
64 bytes from 10.0.0.2: icmp_seq=897 ttl=64 time=238 ms
64 bytes from 10.0.0.2: icmp_seq=898 ttl=64 time=235 ms
64 bytes from 10.0.0.2: icmp_seq=899 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=900 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=901 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=902 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=903 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=904 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=905 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=906 ttl=64 time=256 ms
64 bytes from 10.0.0.2: icmp_seq=907 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=908 ttl=64 time=251 ms
64 bytes from 10.0.0.2: icmp_seq=909 ttl=64 time=262 ms
64 bytes from 10.0.0.2: icmp_seq=910 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=911 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=912 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=913 ttl=64 time=261 ms
64 bytes from 10.0.0.2: icmp_seq=914 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=915 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=916 ttl=64 time=263 ms
64 bytes from 10.0.0.2: icmp_seq=917 ttl=64 time=273 ms
64 bytes from 10.0.0.2: icmp_seq=918 ttl=64 time=269 ms
64 bytes from 10.0.0.2: icmp_seq=919 ttl=64 time=263 ms
64 bytes from 10.0.0.2: icmp_seq=920 ttl=64 time=266 ms
64 bytes from 10.0.0.2: icmp_seq=921 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=922 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=923 ttl=64 time=161 ms
64 bytes from 10.0.0.2: icmp_seq=924 ttl=64 time=173 ms
64 bytes from 10.0.0.2: icmp_seq=925 ttl=64 time=164 ms
64 bytes from 10.0.0.2: icmp_seq=926 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=927 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=928 ttl=64 time=198 ms
64 bytes from 10.0.0.2: icmp_seq=929 ttl=64 time=199 ms
64 bytes from 10.0.0.2: icmp_seq=930 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=931 ttl=64 time=194 ms
64 bytes from 10.0.0.2: icmp_seq=932 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=933 ttl=64 time=195 ms
64 bytes from 10.0.0.2: icmp_seq=934 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=935 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=936 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=937 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=938 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=939 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=940 ttl=64 time=234 ms
64 bytes from 10.0.0.2: icmp_seq=941 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=942 ttl=64 time=258 ms
64 bytes from 10.0.0.2: icmp_seq=943 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=944 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=945 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=946 ttl=64 time=246 ms
64 bytes from 10.0.0.2: icmp_seq=947 ttl=64 time=263 ms
64 bytes from 10.0.0.2: icmp_seq=948 ttl=64 time=272 ms
64 bytes from 10.0.0.2: icmp_seq=949 ttl=64 time=268 ms
64 bytes from 10.0.0.2: icmp_seq=950 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=951 ttl=64 time=262 ms
64 bytes from 10.0.0.2: icmp_seq=952 ttl=64 time=281 ms
64 bytes from 10.0.0.2: icmp_seq=953 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=954 ttl=64 time=296 ms
64 bytes from 10.0.0.2: icmp_seq=955 ttl=64 time=297 ms
64 bytes from 10.0.0.2: icmp_seq=956 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=957 ttl=64 time=279 ms
64 bytes from 10.0.0.2: icmp_seq=958 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=959 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=960 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=961 ttl=64 time=209 ms
64 bytes from 10.0.0.2: icmp_seq=962 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=963 ttl=64 time=223 ms
64 bytes from 10.0.0.2: icmp_seq=964 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=965 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=966 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=967 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=968 ttl=64 time=276 ms
64 bytes from 10.0.0.2: icmp_seq=969 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=970 ttl=64 time=255 ms
64 bytes from 10.0.0.2: icmp_seq=971 ttl=64 time=218 ms
64 bytes from 10.0.0.2: icmp_seq=972 ttl=64 time=158 ms
64 bytes from 10.0.0.2: icmp_seq=973 ttl=64 time=147 ms
64 bytes from 10.0.0.2: icmp_seq=974 ttl=64 time=157 ms
64 bytes from 10.0.0.2: icmp_seq=975 ttl=64 time=107 ms
64 bytes from 10.0.0.2: icmp_seq=976 ttl=64 time=111 ms
64 bytes from 10.0.0.2: icmp_seq=977 ttl=64 time=126 ms
64 bytes from 10.0.0.2: icmp_seq=978 ttl=64 time=136 ms
64 bytes from 10.0.0.2: icmp_seq=979 ttl=64 time=133 ms
64 bytes from 10.0.0.2: icmp_seq=980 ttl=64 time=131 ms
64 bytes from 10.0.0.2: icmp_seq=981 ttl=64 time=160 ms
64 bytes from 10.0.0.2: icmp_seq=982 ttl=64 time=159 ms
64 bytes from 10.0.0.2: icmp_seq=983 ttl=64 time=153 ms
64 bytes from 10.0.0.2: icmp_seq=984 ttl=64 time=152 ms
64 bytes from 10.0.0.2: icmp_seq=985 ttl=64 time=163 ms
64 bytes from 10.0.0.2: icmp_seq=986 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=987 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=988 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=989 ttl=64 time=182 ms
64 bytes from 10.0.0.2: icmp_seq=990 ttl=64 time=181 ms
64 bytes from 10.0.0.2: icmp_seq=991 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=992 ttl=64 time=153 ms
64 bytes from 10.0.0.2: icmp_seq=993 ttl=64 time=104 ms
64 bytes from 10.0.0.2: icmp_seq=994 ttl=64 time=173 ms
64 bytes from 10.0.0.2: icmp_seq=995 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=996 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=997 ttl=64 time=199 ms
64 bytes from 10.0.0.2: icmp_seq=998 ttl=64 time=176 ms
64 bytes from 10.0.0.2: icmp_seq=999 ttl=64 time=198 ms
64 bytes from 10.0.0.2: icmp_seq=1000 ttl=64 time=193 ms
64 bytes from 10.0.0.2: icmp_seq=1001 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1002 ttl=64 time=195 ms
64 bytes from 10.0.0.2: icmp_seq=1003 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=1004 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=1005 ttl=64 time=232 ms
64 bytes from 10.0.0.2: icmp_seq=1006 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=1007 ttl=64 time=241 ms
64 bytes from 10.0.0.2: icmp_seq=1008 ttl=64 time=238 ms
64 bytes from 10.0.0.2: icmp_seq=1009 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1010 ttl=64 time=231 ms
64 bytes from 10.0.0.2: icmp_seq=1011 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1012 ttl=64 time=248 ms
64 bytes from 10.0.0.2: icmp_seq=1013 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1014 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=1015 ttl=64 time=264 ms
64 bytes from 10.0.0.2: icmp_seq=1016 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1017 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=1018 ttl=64 time=176 ms
64 bytes from 10.0.0.2: icmp_seq=1019 ttl=64 time=151 ms
64 bytes from 10.0.0.2: icmp_seq=1020 ttl=64 time=149 ms
64 bytes from 10.0.0.2: icmp_seq=1021 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=1022 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=1023 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=1024 ttl=64 time=194 ms
64 bytes from 10.0.0.2: icmp_seq=1025 ttl=64 time=173 ms
64 bytes from 10.0.0.2: icmp_seq=1026 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=1027 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=1028 ttl=64 time=195 ms
64 bytes from 10.0.0.2: icmp_seq=1029 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1030 ttl=64 time=176 ms
64 bytes from 10.0.0.2: icmp_seq=1031 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=1032 ttl=64 time=187 ms
64 bytes from 10.0.0.2: icmp_seq=1033 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=1034 ttl=64 time=175 ms
64 bytes from 10.0.0.2: icmp_seq=1035 ttl=64 time=188 ms
64 bytes from 10.0.0.2: icmp_seq=1036 ttl=64 time=203 ms
64 bytes from 10.0.0.2: icmp_seq=1037 ttl=64 time=197 ms
64 bytes from 10.0.0.2: icmp_seq=1038 ttl=64 time=209 ms
64 bytes from 10.0.0.2: icmp_seq=1039 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1040 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1041 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1042 ttl=64 time=212 ms
64 bytes from 10.0.0.2: icmp_seq=1043 ttl=64 time=199 ms
64 bytes from 10.0.0.2: icmp_seq=1044 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1045 ttl=64 time=216 ms
64 bytes from 10.0.0.2: icmp_seq=1046 ttl=64 time=214 ms
64 bytes from 10.0.0.2: icmp_seq=1047 ttl=64 time=212 ms
64 bytes from 10.0.0.2: icmp_seq=1048 ttl=64 time=222 ms
64 bytes from 10.0.0.2: icmp_seq=1049 ttl=64 time=220 ms
64 bytes from 10.0.0.2: icmp_seq=1050 ttl=64 time=217 ms
64 bytes from 10.0.0.2: icmp_seq=1051 ttl=64 time=213 ms
64 bytes from 10.0.0.2: icmp_seq=1052 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=1053 ttl=64 time=239 ms
64 bytes from 10.0.0.2: icmp_seq=1054 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1055 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1056 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=1057 ttl=64 time=226 ms
64 bytes from 10.0.0.2: icmp_seq=1058 ttl=64 time=240 ms
64 bytes from 10.0.0.2: icmp_seq=1059 ttl=64 time=237 ms
64 bytes from 10.0.0.2: icmp_seq=1060 ttl=64 time=232 ms
64 bytes from 10.0.0.2: icmp_seq=1061 ttl=64 time=230 ms
64 bytes from 10.0.0.2: icmp_seq=1062 ttl=64 time=244 ms
64 bytes from 10.0.0.2: icmp_seq=1063 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=1064 ttl=64 time=233 ms
64 bytes from 10.0.0.2: icmp_seq=1065 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=1066 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1067 ttl=64 time=253 ms
64 bytes from 10.0.0.2: icmp_seq=1068 ttl=64 time=250 ms
64 bytes from 10.0.0.2: icmp_seq=1069 ttl=64 time=246 ms
64 bytes from 10.0.0.2: icmp_seq=1070 ttl=64 time=254 ms
64 bytes from 10.0.0.2: icmp_seq=1071 ttl=64 time=283 ms
64 bytes from 10.0.0.2: icmp_seq=1072 ttl=64 time=279 ms
64 bytes from 10.0.0.2: icmp_seq=1073 ttl=64 time=259 ms
64 bytes from 10.0.0.2: icmp_seq=1074 ttl=64 time=272 ms
64 bytes from 10.0.0.2: icmp_seq=1075 ttl=64 time=236 ms
64 bytes from 10.0.0.2: icmp_seq=1076 ttl=64 time=208 ms
64 bytes from 10.0.0.2: icmp_seq=1077 ttl=64 time=165 ms
64 bytes from 10.0.0.2: icmp_seq=1078 ttl=64 time=163 ms
64 bytes from 10.0.0.2: icmp_seq=1079 ttl=64 time=135 ms
64 bytes from 10.0.0.2: icmp_seq=1080 ttl=64 time=129 ms
64 bytes from 10.0.0.2: icmp_seq=1081 ttl=64 time=131 ms
64 bytes from 10.0.0.2: icmp_seq=1082 ttl=64 time=137 ms
64 bytes from 10.0.0.2: icmp_seq=1083 ttl=64 time=134 ms
64 bytes from 10.0.0.2: icmp_seq=1084 ttl=64 time=146 ms
64 bytes from 10.0.0.2: icmp_seq=1085 ttl=64 time=158 ms
64 bytes from 10.0.0.2: icmp_seq=1086 ttl=64 time=154 ms
64 bytes from 10.0.0.2: icmp_seq=1087 ttl=64 time=152 ms
64 bytes from 10.0.0.2: icmp_seq=1088 ttl=64 time=167 ms
64 bytes from 10.0.0.2: icmp_seq=1089 ttl=64 time=180 ms
64 bytes from 10.0.0.2: icmp_seq=1090 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=1091 ttl=64 time=172 ms
64 bytes from 10.0.0.2: icmp_seq=1092 ttl=64 time=186 ms
64 bytes from 10.0.0.2: icmp_seq=1093 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=1094 ttl=64 time=178 ms
64 bytes from 10.0.0.2: icmp_seq=1095 ttl=64 time=191 ms
64 bytes from 10.0.0.2: icmp_seq=1096 ttl=64 time=204 ms
64 bytes from 10.0.0.2: icmp_seq=1097 ttl=64 time=201 ms
64 bytes from 10.0.0.2: icmp_seq=1098 ttl=64 time=224 ms
64 bytes from 10.0.0.2: icmp_seq=1099 ttl=64 time=164 ms
64 bytes from 10.0.0.2: icmp_seq=1100 ttl=64 time=113 ms
64 bytes from 10.0.0.2: icmp_seq=1101 ttl=64 time=189 ms
64 bytes from 10.0.0.2: icmp_seq=1102 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1103 ttl=64 time=210 ms
64 bytes from 10.0.0.2: icmp_seq=1104 ttl=64 time=215 ms
64 bytes from 10.0.0.2: icmp_seq=1105 ttl=64 time=224 ms
64 bytes from 10.0.0.2: icmp_seq=1106 ttl=64 time=212 ms
64 bytes from 10.0.0.2: icmp_seq=1107 ttl=64 time=225 ms
64 bytes from 10.0.0.2: icmp_seq=1108 ttl=64 time=227 ms
64 bytes from 10.0.0.2: icmp_seq=1109 ttl=64 time=235 ms
64 bytes from 10.0.0.2: icmp_seq=1110 ttl=64 time=228 ms
64 bytes from 10.0.0.2: icmp_seq=1111 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=1112 ttl=64 time=221 ms
64 bytes from 10.0.0.2: icmp_seq=1113 ttl=64 time=249 ms
64 bytes from 10.0.0.2: icmp_seq=1114 ttl=64 time=247 ms
64 bytes from 10.0.0.2: icmp_seq=1115 ttl=64 time=246 ms
64 bytes from 10.0.0.2: icmp_seq=1116 ttl=64 time=257 ms
64 bytes from 10.0.0.2: icmp_seq=1117 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=1118 ttl=64 time=256 ms
64 bytes from 10.0.0.2: icmp_seq=1119 ttl=64 time=245 ms
64 bytes from 10.0.0.2: icmp_seq=1120 ttl=64 time=276 ms
64 bytes from 10.0.0.2: icmp_seq=1121 ttl=64 time=271 ms
64 bytes from 10.0.0.2: icmp_seq=1122 ttl=64 time=267 ms
64 bytes from 10.0.0.2: icmp_seq=1123 ttl=64 time=229 ms
64 bytes from 10.0.0.2: icmp_seq=1124 ttl=64 time=243 ms
64 bytes from 10.0.0.2: icmp_seq=1125 ttl=64 time=200 ms
64 bytes from 10.0.0.2: icmp_seq=1126 ttl=64 time=179 ms
64 bytes from 10.0.0.2: icmp_seq=1127 ttl=64 time=174 ms
64 bytes from 10.0.0.2: icmp_seq=1128 ttl=64 time=265 ms
64 bytes from 10.0.0.2: icmp_seq=1129 ttl=64 time=247 ms
64 bytes from 10.0.0.2: icmp_seq=1130 ttl=64 time=252 ms
64 bytes from 10.0.0.2: icmp_seq=1131 ttl=64 time=247 ms
